EffectiveDate,IncludedQuantity,MeterCategory,MeterId,MeterName,MeterRates_0,MeterRates_100,MeterRates_1000,MeterRates_1000000,MeterRates_1000000000,MeterRates_10235,MeterRates_1024,MeterRates_10240,MeterRates_10240.0,MeterRates_102400,MeterRates_1024000,MeterRates_1048576,MeterRates_1048576.0,MeterRates_1140,MeterRates_1500,MeterRates_153595,MeterRates_153600,MeterRates_153600.0,MeterRates_16500,MeterRates_1766500,MeterRates_1980000,MeterRates_20,MeterRates_20000,MeterRates_200000,MeterRates_20480,MeterRates_2487.5,MeterRates_25,MeterRates_250,MeterRates_25600,MeterRates_266500,MeterRates_2999900,MeterRates_499000,MeterRates_499900,MeterRates_5,MeterRates_5.0,MeterRates_500,MeterRates_51195,MeterRates_511995,MeterRates_5120,MeterRates_51200,MeterRates_51200.0,MeterRates_512000,MeterRates_512000.0,MeterRates_5120000,MeterRates_5242880,MeterRates_5242880.0,MeterRates_5999900,MeterRates_6500,MeterRates_66500,MeterRates_87.5,MeterRates_90,MeterRates_95,MeterRates_950000,MeterRates_99000,MeterRates_995,MeterRates_9950000,MeterRates_9980000,MeterRates_99900,MeterRates_9999900,MeterRegion,MeterSubCategory,MeterTags_0,Unit
2016-02-01T00:00:00Z,0,Virtual Machines,82cef088-c0ae-41c7-a7e3-93c83254a24e,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,EU North,Standard_D3_v2 VM,None,Hours
2015-09-01T00:00:00Z,0,Business Analytics,a7fa021d-1f90-4ffc-988b-0bdb8d46bf2e,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,AU Southeast,D12 HDInsight (Non-Windows),None,Hours
2015-09-01T00:00:00Z,0,Networking,5c935199-99d3-490d-9342-703ceebe392c,Metered Data - 100 Mbps,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Zone 2,ExpressRoute,None,Connections
2014-08-01T00:00:00Z,0,Integration,7485e33f-6be5-4a5c-aacf-08c2aec688f8,Basic BizTalk Units,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,BizTalk Services,None,Unit Hours
2013-12-01T00:00:00Z,0,Cloud Services,2054a513-86e0-4ff2-869e-58747bc5180b,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,US East 2,A6 Cloud Services,None,Hours
2015-10-01T00:00:00Z,0,Virtual Machines,0e61c836-8150-406a-bab5-4242c6914f97,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,US South Central,Standard_D4 VM (Windows),None,Hours
2014-11-01T00:00:00Z,0,App Services,e6236d80-a06e-4aa1-a0af-f1d566b27093,Standard API Management Units,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,API Management,None,Units
2014-11-01T00:00:00Z,0,Data Services,f8579873-2b77-4558-bd16-fff6e17df977,Premium P6 Secondary Active Geo Database Days,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,JA East,SQL Database,None,Days
2015-10-01T00:00:00Z,0,Cloud Services,be6bd2fc-0be3-4dcf-b054-a518c4c1fc82,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,US West,Standard_D12 Cloud Services,None,Hours
2015-01-01T00:00:00Z,0,Virtual Machines,de3b79d6-f52a-49e7-9fd3-4acf364484a3,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,AU Southeast,BASIC.A3 VM (Windows),None,Hours
2016-02-01T00:00:00Z,0,Virtual Machines,00e47962-832f-4e9b-94dc-ab7e637ea92d,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,US East 2,Standard_D11_v2 VM (Windows),None,Hours
2014-02-11T00:00:00Z,0,Virtual Machines,84030b12-74d4-4695-86fb-e371784d3bfd,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,AP Southeast,BASIC.A0 VM,None,Hours
2015-02-01T00:00:00Z,0,Visual Studio,8dca9a1d-0589-496d-85b4-f93c5e22fb33,Premium Apps,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,Application Insights,None,Apps
2015-10-01T00:00:00Z,0,Virtual Machines,d83fa551-8030-416a-b443-306aef06a5d2,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,US East,Standard_D14 VM (Windows),None,Hours
2014-10-01T00:00:00Z,0,Virtual Machines,2b5a7bf3-e866-4eae-8a5b-4cafec12a59f,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,US West,Standard_G5 VM (Windows),None,Hours
2015-10-01T00:00:00Z,0,Cloud Services,fe975e77-c265-423c-b9d9-8f8799f6a3d7,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,AP Southeast,Standard_D4 Cloud Services,None,Hours
2015-09-01T00:00:00Z,0,Business Analytics,d3be2491-c484-4e6b-a945-5ab2a16c1ba3,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,AU East,D1 HDInsight,None,Hours
2014-11-01T00:00:00Z,0,Data Services,383eaccc-acd9-49c5-b78d-47aa1ddfe114,Standard S0 Secondary Database Days,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,JA East,SQL Database,None,Days
2013-12-01T00:00:00Z,0,Cloud Services,afc5f08d-34be-47b5-b394-a3211a810d5a,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,US East 2,A9 Cloud Services,None,Hours
2015-01-01T00:00:00Z,0,Virtual Machines,b1f3c5d7-5a7e-4494-ba42-99956c93a282,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,EU North,BASIC.A4 VM,None,Hours
2014-12-01T00:00:00Z,0,Virtual Machines,d15cb650-ed16-4a9c-8dcc-08a9f8cf862b,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,AP Southeast,A3 VM,None,Hours
2014-01-01T00:00:00Z,0,Virtual Machines,33b5d757-5dac-4b1d-a2d5-ec3fed29df69,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,AP East,A9 VM,None,Hours
2015-07-01T00:00:00Z,0,Virtual Machines,a78db867-be55-4621-8a40-a7d452605ea1,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,JA West,BASIC.A0 VM,None,Hours
2014-12-01T00:00:00Z,0,Virtual Machines,1852ff0f-fd73-4683-8a94-a205d1f64e97,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,AP East,A3 VM,None,Hours
2014-05-01T00:00:00Z,0,Virtual Machines,e25bb519-8586-4cc6-81f5-ba9256351ded,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,AP East,A5 VM,None,Hours
2015-10-01T00:00:00Z,0,Virtual Machines,88dfea34-b63f-460b-82cc-22750f689c86,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,US West,Standard_D11 VM,None,Hours
2015-09-01T00:00:00Z,0,Networking,0bd3e772-c3ce-4d0b-a6db-210190c18a4f,Metered Data - 10 Gbps,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,Zone 2,ExpressRoute,None,Connections
2016-02-01T00:00:00Z,0,Virtual Machines,75f1a53d-f12c-4736-9929-0085905ea0a7,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,US South Central,Standard_D4_v2 VM (Windows),None,Hours
2015-10-01T00:00:00Z,0,Virtual Machines,8d998c26-3749-4d5c-bc7e-cbd9e15b91d7,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,US West,Standard_D4 VM,None,Hours
2014-04-01T00:00:00Z,0,Azure App Service,e62cad52-77ae-4ad2-983f-f376a3a55cc3,Standard Medium App Service Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,JA West,,None,Hours
2013-12-01T00:00:00Z,0,Cloud Services,b91f630e-7dcf-4871-aed0-df6c00fd3784,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,EU North,A0 Cloud Services,None,Hours
2016-02-01T00:00:00Z,0,Cloud Services,d71f5e12-ff4e-40bf-90fa-5a23efc54784,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,JA East,Standard_D12_v2 Cloud Services,None,Hours
2015-07-01T00:00:00Z,0,Networking,c1fe8516-b26e-4e0b-a944-e2f9ea73781c,10 Mbps Connections,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,ExpressRoute (Carrier),None,Connections
2014-10-01T00:00:00Z,0,Data Services,29a89311-86f0-4cb0-8865-9eab7a989e71,Standard S2 Database Days,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,AU Southeast,SQL Database,None,Days
2014-02-11T00:00:00Z,0,Azure App Service,ba302f7a-078b-4141-a636-a76315ba44ce,Basic Small App Service Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,None,Hours
2014-12-01T00:00:00Z,0,Cloud Services,95b38082-a0db-474c-9fca-5650c639fb9b,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,US Central,A4 Cloud Services,None,Hours
2014-02-11T00:00:00Z,0,Virtual Machines,6fab8858-5671-40ce-ab97-260c6ad9b994,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,US West,BASIC.A0 VM,None,Hours
2014-02-11T00:00:00Z,0,Storage,8dbc6497-3d3a-47d6-9de4-dd42072fad66,Standard IO - Page Blob/Disk (GB),None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,BR South,Locally Redundant,None,GB
2015-09-01T00:00:00Z,0,Virtual Machines,40bdb3b2-5577-4448-8614-398b4b63b7ac,Compute Hours,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,EU North,A10 VM (Windows),None,Hours
